zoom_pct,cx,cy,dx,dy,category,dist_core_km
100,-6500.0,-36500.0,219.62425812216588,110.48904308843339,Travel and Transportation,0.0
100,-6500.0,-36500.0,-277.54447017877465,-99.25484396665706,Business and Professional Services,0.0
100,-6500.0,-36500.0,-242.36579847251596,-185.11381891816563,Nightlife Spot,0.0
100,-6500.0,-36500.0,114.09829205375718,365.6980922238363,Arts and Entertainment,0.0
100,-6500.0,-36500.0,323.9448793402871,-366.30023816291214,Dining and Drinking,0.0
100,-6500.0,-36500.0,108.05413023558322,281.7160512847331,Arts and Entertainment,0.0
100,-6500.0,-36500.0,106.11306870232693,283.651298239216,Business and Professional Services,0.0
100,-6500.0,-36500.0,349.22063592650375,367.84372288735176,Retail,0.0
100,-6500.0,-36500.0,312.9215558755004,373.30180549729266,Retail,0.0
100,-6500.0,-36500.0,95.23069200389637,190.09950787185517,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,-292.27250926747,-273.74519850746583,Nightlife Spot,0.0
100,-6500.0,-36500.0,277.39889719129224,-22.85228545167047,Retail,0.0
100,-6500.0,-36500.0,153.5899763885027,125.04006902825495,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,247.09724887406264,-11.970480700831104,Retail,0.0
100,-6500.0,-36500.0,339.8933033163721,170.6746218558983,Sports and Recreation,0.0
100,-6500.0,-36500.0,64.90361883627338,-294.07572863331734,Business and Professional Services,0.0
100,-6500.0,-36500.0,25.10020918307964,-233.3650554689084,Dining and Drinking,0.0
100,-6500.0,-36500.0,-51.0499652482531,266.03918648370745,Nightlife Spot,0.0
100,-6500.0,-36500.0,133.80493936743642,300.31088755979727,Retail,0.0
100,-6500.0,-36500.0,-64.83228635826254,270.7223254857163,Dining and Drinking,0.0
100,-6500.0,-36500.0,152.41172439730326,-165.04663080332102,Retail,0.0
100,-6500.0,-36500.0,-102.93159464216023,299.5165674941527,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,325.6140884360866,120.43579790281365,Arts and Entertainment,0.0
100,-6500.0,-36500.0,-41.495876795327604,-352.98458848583687,Retail,0.0
100,-6500.0,-36500.0,-66.69848079430085,22.139926982330508,Dining and Drinking,0.0
100,-6500.0,-36500.0,337.5385259307295,-22.307529004407115,Dining and Drinking,0.0
100,-6500.0,-36500.0,-63.23562929095806,-33.38261343046179,Dining and Drinking,0.0
100,-6500.0,-36500.0,-305.3763710887479,-262.6148518628688,Dining and Drinking,0.0
100,-6500.0,-36500.0,-78.87556270615733,324.15527176790783,Retail,0.0
100,-6500.0,-36500.0,313.77580001817296,25.331553718257055,Travel and Transportation,0.0
100,-6500.0,-36500.0,-133.2547935077373,-314.72044276636007,Dining and Drinking,0.0
100,-6500.0,-36500.0,339.59875458666374,397.81623274306185,Dining and Drinking,0.0
100,-6500.0,-36500.0,-253.5928380466312,-180.21924634250172,Dining and Drinking,0.0
100,-6500.0,-36500.0,325.67177672430716,-136.58171400171705,Dining and Drinking,0.0
100,-6500.0,-36500.0,-32.830316591988776,257.95879402967694,Dining and Drinking,0.0
100,-6500.0,-36500.0,-134.03827283959617,-342.37165997966804,Nightlife Spot,0.0
100,-6500.0,-36500.0,76.91484795707129,-36.70371174946922,Dining and Drinking,0.0
100,-6500.0,-36500.0,-104.43055474405264,-182.34855633505504,Nightlife Spot,0.0
100,-6500.0,-36500.0,-381.4716470743333,-381.7379759127871,Dining and Drinking,0.0
100,-6500.0,-36500.0,-5.7193357110227225,90.34515540073335,Dining and Drinking,0.0
100,-6500.0,-36500.0,-8.423633494373462,376.5587719406976,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,254.72757041958357,307.71881191895955,Dining and Drinking,0.0
100,-6500.0,-36500.0,-382.9349541972588,-389.9563273168387,Dining and Drinking,0.0
100,-6500.0,-36500.0,278.4535765635419,-3.564392121224955,Retail,0.0
100,-6500.0,-36500.0,-79.08979013868156,25.966853441175772,Dining and Drinking,0.0
100,-6500.0,-36500.0,136.21898907471768,280.72892835575476,Retail,0.0
100,-6500.0,-36500.0,-99.12970278145986,-187.64295468065393,Arts and Entertainment,0.0
100,-6500.0,-36500.0,-68.02105252086585,-282.23935326520586,Dining and Drinking,0.0
100,-6500.0,-36500.0,368.7172971451946,120.53792880626133,Retail,0.0
100,-6500.0,-36500.0,-46.27545994202501,-206.32272893300978,Arts and Entertainment,0.0
100,-6500.0,-36500.0,104.14783820110642,-58.911714061272505,Dining and Drinking,0.0
100,-6500.0,-36500.0,314.0434695832655,37.29697312416101,Retail,0.0
100,-6500.0,-36500.0,145.2276605719553,-334.56309914220765,Arts and Entertainment,0.0
100,-6500.0,-36500.0,-139.520716091537,146.81003567799053,Dining and Drinking,0.0
100,-6500.0,-36500.0,210.58533565241214,-220.629924009947,Arts and Entertainment,0.0
100,-6500.0,-36500.0,-115.93226201571906,-188.33087078341487,Nightlife Spot,0.0
100,-6500.0,-36500.0,-204.73410585167858,-15.14931051529129,Nightlife Spot,0.0
100,-6500.0,-36500.0,5.570029431837611,254.7163261896203,Nightlife Spot,0.0
100,-6500.0,-36500.0,-281.4362090018276,244.29430255908665,Dining and Drinking,0.0
100,-6500.0,-36500.0,160.31338363184932,-179.21292126704066,Dining and Drinking,0.0
100,-6500.0,-36500.0,-290.79919688868085,-297.5009349317188,Dining and Drinking,0.0
100,-6500.0,-36500.0,-167.33117733115887,-99.05871726745681,Dining and Drinking,0.0
100,-6500.0,-36500.0,64.63154561717965,68.20487756837247,Arts and Entertainment,0.0
100,-6500.0,-36500.0,75.03335807027179,80.64218362251268,Arts and Entertainment,0.0
100,-6500.0,-36500.0,164.37465339670598,-99.21394569497352,Health and Medicine,0.0
100,-6500.0,-36500.0,100.44435529875864,228.89674609980284,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,182.90720158173372,378.3546456265758,Dining and Drinking,0.0
100,-6500.0,-36500.0,48.73455802472017,11.257259158373927,Dining and Drinking,0.0
100,-6500.0,-36500.0,-119.67645344078755,-110.32040908987983,Dining and Drinking,0.0
100,-6500.0,-36500.0,-37.61269563233691,305.02812609274406,Retail,0.0
100,-6500.0,-36500.0,172.12958928727676,3.3933118034692598,Nightlife Spot,0.0
100,-6500.0,-36500.0,-54.06607527509459,-276.0996101193887,Dining and Drinking,0.0
100,-6500.0,-36500.0,-132.88510912015136,143.95276043993363,Dining and Drinking,0.0
100,-6500.0,-36500.0,350.5168116259556,-149.87803498914582,Nightlife Spot,0.0
100,-6500.0,-36500.0,-16.172961466694687,174.84303455414192,Dining and Drinking,0.0
100,-6500.0,-36500.0,378.4318587195057,-83.32331889766647,Dining and Drinking,0.0
100,-6500.0,-36500.0,337.1230760122844,78.98110705422005,Dining and Drinking,0.0
100,-6500.0,-36500.0,344.1276055964263,376.3077630532425,Retail,0.0
100,-6500.0,-36500.0,106.60215688323206,288.48557417288976,Arts and Entertainment,0.0
100,-6500.0,-36500.0,304.8190128637161,-284.0926785779957,Dining and Drinking,0.0
100,-6500.0,-36500.0,311.5515694702535,143.90499501637532,Retail,0.0
100,-6500.0,-36500.0,223.20820177031055,372.04115855443524,Dining and Drinking,0.0
100,-6500.0,-36500.0,29.188769379611585,-310.0299024411652,Dining and Drinking,0.0
100,-6500.0,-36500.0,48.10774426497301,337.0929470163974,Nightlife Spot,0.0
100,-6500.0,-36500.0,-192.96106785852135,206.75866374770703,Arts and Entertainment,0.0
100,-6500.0,-36500.0,-169.62679530187506,-197.308812190553,Nightlife Spot,0.0
100,-6500.0,-36500.0,-3.8121171328239143,394.86519840920664,Dining and Drinking,0.0
100,-6500.0,-36500.0,135.7275834007878,282.42871500032925,Retail,0.0
100,-6500.0,-36500.0,72.66231362626422,-310.15752810230333,Dining and Drinking,0.0
100,-6500.0,-36500.0,284.8652147809262,350.24221694565495,Dining and Drinking,0.0
100,-6500.0,-36500.0,152.29321555084152,349.3689297725796,Arts and Entertainment,0.0
100,-6500.0,-36500.0,-178.98945109636315,-29.099922559449624,Dining and Drinking,0.0
100,-6500.0,-36500.0,42.544161952981085,142.29888135459623,Retail,0.0
100,-6500.0,-36500.0,-13.265527700586972,64.36394976040174,Dining and Drinking,0.0
100,-6500.0,-36500.0,140.72549343467108,-208.31047921739082,Retail,0.0
100,-6500.0,-36500.0,-43.34748833243066,-199.3705760079465,Dining and Drinking,0.0
100,-6500.0,-36500.0,312.4440531293467,-227.00488725688774,Dining and Drinking,0.0
100,-6500.0,-36500.0,-45.80137092095538,-176.12329906740342,Nightlife Spot,0.0
100,-6500.0,-36500.0,-101.29456868384568,215.1508261681156,Dining and Drinking,0.0
100,-6500.0,-36500.0,-217.7363035089511,-287.0978647056909,Arts and Entertainment,0.0
100,-6500.0,-36500.0,61.356540554345884,172.96990193379315,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,78.19255093050833,-214.74824360520142,Dining and Drinking,0.0
100,-6500.0,-36500.0,283.42806182116055,19.66444417538878,Business and Professional Services,0.0
100,-6500.0,-36500.0,392.43462164172615,360.3203349217292,Retail,0.0
100,-6500.0,-36500.0,-254.14522960097656,-372.98728828760795,Retail,0.0
100,-6500.0,-36500.0,148.98913509131853,-197.43787853113463,Nightlife Spot,0.0
100,-6500.0,-36500.0,-308.60835446799956,-361.0036166762584,Dining and Drinking,0.0
100,-6500.0,-36500.0,-5.928028510933473,73.85463627225545,Dining and Drinking,0.0
100,-6500.0,-36500.0,-130.3273284523193,29.277585148585786,Dining and Drinking,0.0
100,-6500.0,-36500.0,-115.17581359729138,159.80404239736527,Dining and Drinking,0.0
100,-6500.0,-36500.0,-56.48414234661959,231.79726290517283,Dining and Drinking,0.0
100,-6500.0,-36500.0,145.31030730648308,-97.9927609339793,Dining and Drinking,0.0
100,-6500.0,-36500.0,196.13110082770072,365.7753519450416,Retail,0.0
100,-6500.0,-36500.0,-115.46668824589415,72.49318726418278,Dining and Drinking,0.0
100,-6500.0,-36500.0,-18.930356357611345,281.9531165175358,Dining and Drinking,0.0
100,-6500.0,-36500.0,39.343732348856065,-381.570045412147,Dining and Drinking,0.0
100,-6500.0,-36500.0,123.5718909248626,344.39401971062034,Dining and Drinking,0.0
100,-6500.0,-36500.0,-13.310534960905898,-235.57401023665443,Nightlife Spot,0.0
100,-6500.0,-36500.0,76.81526717702945,-49.24007411364437,Nightlife Spot,0.0
100,-6500.0,-36500.0,-83.96956392720313,166.79119380378688,Dining and Drinking,0.0
100,-6500.0,-36500.0,18.893289452415047,45.36405656342686,Nightlife Spot,0.0
100,-6500.0,-36500.0,311.6774725177793,-133.38957515270158,Nightlife Spot,0.0
100,-6500.0,-36500.0,190.31103532834277,153.46072443515732,Retail,0.0
100,-6500.0,-36500.0,251.75667188927673,226.2572552811107,Retail,0.0
100,-6500.0,-36500.0,-375.7756895886596,-238.14438378964405,Travel and Transportation,0.0
100,-6500.0,-36500.0,154.90364875744945,-73.36787252693466,Retail,0.0
100,-6500.0,-36500.0,180.89813251200758,284.56477550256386,Arts and Entertainment,0.0
100,-6500.0,-36500.0,-92.02342061298623,275.093608669893,Arts and Entertainment,0.0
100,-6500.0,-36500.0,130.8935464499582,-158.148218554903,Retail,0.0
100,-6500.0,-36500.0,306.0204134307178,196.47922123611352,Dining and Drinking,0.0
100,-6500.0,-36500.0,141.2909158250577,357.9814162611583,Dining and Drinking,0.0
100,-6500.0,-36500.0,271.5537324375018,237.967411335434,Dining and Drinking,0.0
100,-6500.0,-36500.0,-162.28809555922453,-51.7688178603712,Nightlife Spot,0.0
100,-6500.0,-36500.0,158.20820662014103,131.80537234211806,Retail,0.0
100,-6500.0,-36500.0,-168.73588228557128,-29.4363040380631,Nightlife Spot,0.0
100,-6500.0,-36500.0,-107.02819805342551,14.514198982207745,Nightlife Spot,0.0
100,-6500.0,-36500.0,160.02742784669408,141.47346366661804,Arts and Entertainment,0.0
100,-6500.0,-36500.0,204.08092281660356,105.66530847837566,Retail,0.0
100,-6500.0,-36500.0,85.4094617707342,-143.2416754254591,Arts and Entertainment,0.0
100,-6500.0,-36500.0,-94.69569875904745,-218.05060206579947,Dining and Drinking,0.0
100,-6500.0,-36500.0,22.542591581489432,221.8283059124078,Arts and Entertainment,0.0
100,-6500.0,-36500.0,241.49341988343167,133.43852800130117,Retail,0.0
100,-6500.0,-36500.0,-244.68212211275204,-260.3966671107555,Dining and Drinking,0.0
100,-6500.0,-36500.0,-248.82113168357682,-176.91497045843425,Dining and Drinking,0.0
100,-6500.0,-36500.0,332.9982694120663,194.76176339877566,Nightlife Spot,0.0
100,-6500.0,-36500.0,228.5529580046541,376.38850994966924,Dining and Drinking,0.0
100,-6500.0,-36500.0,-397.4899697018145,-324.04592905191384,Dining and Drinking,0.0
100,-6500.0,-36500.0,-208.78988409608337,-195.8166362928023,Nightlife Spot,0.0
100,-6500.0,-36500.0,-120.24998942534421,193.1671574792199,Retail,0.0
100,-6500.0,-36500.0,61.26139871924261,-113.75988097725349,Retail,0.0
100,-6500.0,-36500.0,356.48295017982764,381.5717447516581,Dining and Drinking,0.0
100,-6500.0,-36500.0,181.08941678976134,212.0449232491519,Travel and Transportation,0.0
100,-6500.0,-36500.0,85.19239121535975,-243.56339721108088,Retail,0.0
100,-6500.0,-36500.0,277.8262174008123,6.501015030124108,Retail,0.0
100,-6500.0,-36500.0,362.37656360927303,10.15371208043507,Retail,0.0
100,-6500.0,-36500.0,371.42537011930017,26.1284888007649,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,382.7507836002169,48.490704230207484,Dining and Drinking,0.0
100,-6500.0,-36500.0,304.08271572968806,9.573984197617392,Dining and Drinking,0.0
100,-6500.0,-36500.0,120.29415102306848,184.3856314578079,Retail,0.0
100,-6500.0,-36500.0,221.6250238539924,-130.4102005081586,Dining and Drinking,0.0
100,-6500.0,-36500.0,194.656695847043,169.7318563377121,Dining and Drinking,0.0
100,-6500.0,-36500.0,143.54775722620525,343.09020232240437,Dining and Drinking,0.0
100,-6500.0,-36500.0,375.26422353271846,-82.06749511319504,Dining and Drinking,0.0
100,-6500.0,-36500.0,370.0528806510747,-55.44839078088262,Dining and Drinking,0.0
100,-6500.0,-36500.0,179.80053444628538,70.17058399999223,Dining and Drinking,0.0
100,-6500.0,-36500.0,194.46547069034568,242.49378242442617,Retail,0.0
100,-6500.0,-36500.0,170.79413202052638,-265.9882175476596,Business and Professional Services,0.0
100,-6500.0,-36500.0,218.15659063140356,-87.71518310152169,Retail,0.0
100,-6500.0,-36500.0,273.4709649779079,28.502275115970406,Health and Medicine,0.0
100,-6500.0,-36500.0,-198.09935915918868,-204.934031182107,Dining and Drinking,0.0
100,-6500.0,-36500.0,-17.167053310347,373.1809687522691,Dining and Drinking,0.0
100,-6500.0,-36500.0,120.53840881606993,-105.07443045414402,Retail,0.0
100,-6500.0,-36500.0,192.67539942379608,-227.44531659448694,Retail,0.0
100,-6500.0,-36500.0,289.75337113277783,197.12032135519985,Retail,0.0
100,-6500.0,-36500.0,44.05480566676579,355.9378154910737,Dining and Drinking,0.0
100,-6500.0,-36500.0,147.27698328849328,125.16544358503597,Retail,0.0
100,-6500.0,-36500.0,107.91476194793995,-250.1088918100795,Retail,0.0
100,-6500.0,-36500.0,260.03256341228735,343.63511836623366,Dining and Drinking,0.0
100,-6500.0,-36500.0,-11.784290811576284,-399.9057377436475,Dining and Drinking,0.0
100,-6500.0,-36500.0,71.56671258328424,78.9016188919486,Nightlife Spot,0.0
100,-6500.0,-36500.0,-255.2901093137698,142.7461683431975,Travel and Transportation,0.0
100,-6500.0,-36500.0,-103.19514690239248,-185.8879006560528,Dining and Drinking,0.0
100,-6500.0,-36500.0,365.74341991732854,305.399884018967,Dining and Drinking,0.0
100,-6500.0,-36500.0,321.7191653001137,28.168393840664066,Dining and Drinking,0.0
100,-6500.0,-36500.0,396.2156409788158,208.99388748994534,Dining and Drinking,0.0
100,-6500.0,-36500.0,-269.28778515584327,-383.2745447826528,Dining and Drinking,0.0
100,-6500.0,-36500.0,-218.6648663955757,-230.52858101978927,Dining and Drinking,0.0
100,-6500.0,-36500.0,-6.467054862454461,395.8956353011963,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,-164.30411651213035,-109.9393719883301,Nightlife Spot,0.0
100,-6500.0,-36500.0,-74.59692904638814,-128.62028655488393,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,20.388287512813804,305.854307227135,Retail,0.0
100,-6500.0,-36500.0,284.1898809023878,-4.654014630381425,Retail,0.0
100,-6500.0,-36500.0,66.19236437174459,351.91940004575736,Travel and Transportation,0.0
100,-6500.0,-36500.0,-231.01614985519245,-187.48868030668382,Nightlife Spot,0.0
100,-6500.0,-36500.0,-154.80959813744448,-323.0355016175963,Dining and Drinking,0.0
100,-6500.0,-36500.0,306.11727185541895,-187.85816374992282,Dining and Drinking,0.0
100,-6500.0,-36500.0,52.3798290189543,206.61046294655534,Dining and Drinking,0.0
100,-6500.0,-36500.0,24.98527930166165,241.89035324497672,Dining and Drinking,0.0
100,-6500.0,-36500.0,-102.31012638562243,-211.0836183854335,Dining and Drinking,0.0
100,-6500.0,-36500.0,-112.52534900080263,-111.2287949626625,Dining and Drinking,0.0
100,-6500.0,-36500.0,-6.560797152001214,-274.2994982787277,Dining and Drinking,0.0
100,-6500.0,-36500.0,-133.55905900969265,300.1806880513468,Dining and Drinking,0.0
100,-6500.0,-36500.0,79.20744463491246,-325.51323011508066,Dining and Drinking,0.0
100,-6500.0,-36500.0,-118.20806390991402,0.5016543357342016,Nightlife Spot,0.0
100,-6500.0,-36500.0,36.30542658940158,264.3111433632512,Dining and Drinking,0.0
100,-6500.0,-36500.0,-33.165446860289194,-198.32522583424725,Arts and Entertainment,0.0
100,-6500.0,-36500.0,128.42537542302762,216.09587013476266,Retail,0.0
100,-6500.0,-36500.0,318.6628347970827,181.9395047838916,Dining and Drinking,0.0
100,-6500.0,-36500.0,250.8091860388031,-51.13908582035947,Retail,0.0
100,-6500.0,-36500.0,223.69210389524324,369.6235262127593,Dining and Drinking,0.0
100,-6500.0,-36500.0,227.0957353435815,329.92310482850735,Retail,0.0
100,-6500.0,-36500.0,308.3907175589493,355.8200454657781,Retail,0.0
100,-6500.0,-36500.0,187.20140860492847,228.7641313877466,Travel and Transportation,0.0
100,-6500.0,-36500.0,232.34923857505964,250.6859078726775,Travel and Transportation,0.0
100,-6500.0,-36500.0,258.23207782116515,111.67054648570047,Retail,0.0
100,-6500.0,-36500.0,-144.36202486809907,355.08954234638077,Retail,0.0
100,-6500.0,-36500.0,-36.699970460958866,-88.90057164718019,Arts and Entertainment,0.0
100,-6500.0,-36500.0,55.37400760836317,-376.26318845658534,Dining and Drinking,0.0
100,-6500.0,-36500.0,69.37387457355544,-247.38967253550072,Business and Professional Services,0.0
100,-6500.0,-36500.0,17.71116535027886,-258.6353043027484,Dining and Drinking,0.0
100,-6500.0,-36500.0,161.03848923097303,355.40593202815944,Dining and Drinking,0.0
100,-6500.0,-36500.0,149.29891282921926,304.2902622831898,Arts and Entertainment,0.0
100,-6500.0,-36500.0,-26.002198322361437,326.7232058451991,Business and Professional Services,0.0
100,-6500.0,-36500.0,-394.9905870768125,336.32906867938436,Arts and Entertainment,0.0
100,-6500.0,-36500.0,315.751250262173,72.71077819172206,Retail,0.0
100,-6500.0,-36500.0,223.5897920163743,-33.57390859146835,Retail,0.0
100,-6500.0,-36500.0,156.26132790315842,215.18843725877377,Community and Government,0.0
100,-6500.0,-36500.0,96.75355368815963,-144.33164639095776,Dining and Drinking,0.0
100,-6500.0,-36500.0,141.3240161643489,-106.04085025794484,Dining and Drinking,0.0
100,-6500.0,-36500.0,129.86042403702504,-338.8017482874129,Retail,0.0
100,-6500.0,-36500.0,194.95142849891818,242.97690298793896,Dining and Drinking,0.0
100,-6500.0,-36500.0,-288.08777083743826,-297.0780143876327,Dining and Drinking,0.0
100,-6500.0,-36500.0,18.254947646808432,294.55195926871966,Nightlife Spot,0.0
100,-6500.0,-36500.0,277.0224016237189,245.8198913655433,Dining and Drinking,0.0
100,-6500.0,-36500.0,-91.08049781846603,236.899221965592,Nightlife Spot,0.0
100,-6500.0,-36500.0,109.96308844613941,-102.8883674940007,Business and Professional Services,0.0
100,-6500.0,-36500.0,190.7624993033669,-185.62213759784936,Arts and Entertainment,0.0
100,-6500.0,-36500.0,323.38609177445596,-174.33621952915564,Nightlife Spot,0.0
100,-6500.0,-36500.0,-5.038877028264324,356.7345000460773,Nightlife Spot,0.0
100,-6500.0,-36500.0,286.8066383042442,348.7904825393416,Nightlife Spot,0.0
100,-6500.0,-36500.0,-364.5533058210294,-340.13284903470776,Dining and Drinking,0.0
100,-6500.0,-36500.0,115.53386589422826,-213.66273693750554,Dining and Drinking,0.0
100,-6500.0,-36500.0,372.66788459826057,215.77861216890597,Dining and Drinking,0.0
100,-6500.0,-36500.0,268.1758467746977,357.5130447245974,Dining and Drinking,0.0
100,-6500.0,-36500.0,118.69897353222404,-218.45658724375244,Dining and Drinking,0.0
100,-6500.0,-36500.0,-65.36651004055784,-359.02291482318833,Dining and Drinking,0.0
100,-6500.0,-36500.0,298.09184135398027,-181.04404347757372,Dining and Drinking,0.0
100,-6500.0,-36500.0,-110.21195607551635,141.30762108647468,Dining and Drinking,0.0
100,-6500.0,-36500.0,194.465813444981,242.97724725402077,Retail,0.0
100,-6500.0,-36500.0,340.3525140958527,-166.13732998258638,Dining and Drinking,0.0
100,-6500.0,-36500.0,93.11290652346725,87.64148247286357,Retail,0.0
100,-6500.0,-36500.0,-66.71922985226956,325.72642009290576,Retail,0.0
100,-6500.0,-36500.0,-146.64704357633946,320.47095525650366,Retail,0.0
100,-6500.0,-36500.0,191.50086192822437,-80.28174963262427,Dining and Drinking,0.0
100,-6500.0,-36500.0,-361.861589042318,-371.53147100275237,Retail,0.0
100,-6500.0,-36500.0,108.53939575030745,281.2322395475203,Arts and Entertainment,0.0
100,-6500.0,-36500.0,140.7742665472142,395.03640175718465,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,57.45834104104961,97.99383667260554,Dining and Drinking,0.0
100,-6500.0,-36500.0,-143.27429861148903,-3.4107130695701926,Arts and Entertainment,0.0
100,-6500.0,-36500.0,8.237739494134985,257.56412676082255,Dining and Drinking,0.0
100,-6500.0,-36500.0,-230.9473670220641,-124.78582643556729,Dining and Drinking,0.0
100,-6500.0,-36500.0,-131.53761049593777,34.35499051775696,Dining and Drinking,0.0
100,-6500.0,-36500.0,-29.5928911582414,-100.3068120087919,Dining and Drinking,0.0
100,-6500.0,-36500.0,152.20007591429658,-62.59882331629342,Dining and Drinking,0.0
100,-6500.0,-36500.0,-45.87574442649748,294.63977005191555,Dining and Drinking,0.0
100,-6500.0,-36500.0,380.75591986303516,-380.60269631321717,Dining and Drinking,0.0
100,-6500.0,-36500.0,183.81180920597308,284.5627058409227,Retail,0.0
100,-6500.0,-36500.0,-79.2117980114308,220.244491800142,Dining and Drinking,0.0
100,-6500.0,-36500.0,-77.91050953171816,-340.8703148244458,Nightlife Spot,0.0
100,-6500.0,-36500.0,390.57924103396545,133.5766099411121,Retail,0.0
100,-6500.0,-36500.0,266.8294572146051,-93.57174595213291,Dining and Drinking,0.0
100,-6500.0,-36500.0,-41.0383142558112,-391.1812851566938,Landmarks and Outdoors,0.0
100,-6500.0,-36500.0,117.18290265916312,-373.194205509717,Arts and Entertainment,0.0
100,-6500.0,-36500.0,222.69046217562118,-66.3964191095074,Retail,0.0
100,-6500.0,-36500.0,200.06992836263362,-72.25147927789658,Business and Professional Services,0.0
100,-6500.0,-36500.0,-151.66075161837853,262.21546704605134,Dining and Drinking,0.0
100,-6500.0,-36500.0,350.92644850729266,376.78651761818764,Dining and Drinking,0.0
100,-6500.0,-36500.0,280.61598804141704,54.23492558279395,Dining and Drinking,0.0
100,-6500.0,-36500.0,-116.78052822872633,287.4403001087412,Dining and Drinking,0.0
100,-6500.0,-36500.0,44.26488347649865,22.84019792473555,Dining and Drinking,0.0
100,-6500.0,-36500.0,40.34622238629254,226.75784503499017,Nightlife Spot,0.0
100,-6500.0,-36500.0,156.99700888476218,-204.69592707348784,Nightlife Spot,0.0
100,-6500.0,-36500.0,381.93982746858364,281.5234323268087,Dining and Drinking,0.0
