lon,lat,category
139.69458661973476,35.756260394177524,Travel and Transportation
139.71149325370789,35.690694241145245,Landmarks and Outdoors
139.7200334072113,35.61526744962531,Retail
139.55151557922363,35.5586331741205,Travel and Transportation
139.57364916801453,35.57869227389735,Retail
139.5736598968506,35.57874899253146,Retail
139.75081980228424,35.62051789734346,Travel and Transportation
139.71125185489657,35.691278058768084,Retail
139.70288336277008,35.57209627728355,Travel and Transportation
139.8175974190235,35.669590069204546,Travel and Transportation
139.85937416553497,35.66458473051395,Travel and Transportation
139.6452092058366,35.706238655053525,Community and Government
139.85946536064148,35.71572485189807,Retail
139.64746341961208,35.706180107504046,Retail
139.64821726083755,35.706055063697875,Retail
139.70020651817322,35.65948427920908,Travel and Transportation
139.66914921998978,35.84768054178072,Travel and Transportation
139.80346620082855,35.82842622855593,Travel and Transportation
139.656942486763,35.85915697651632,Travel and Transportation
139.71595281921518,35.56213817307826,Travel and Transportation
139.76346373558044,35.67567471760676,Travel and Transportation
139.7777009010315,35.67459836236735,Travel and Transportation
139.70078587532043,35.689683442321254,Dining and Drinking
139.71364974975586,35.60542847343107,Travel and Transportation
139.85629266137698,35.74588638274114,Travel and Transportation
139.663245677948,35.57490948663387,Travel and Transportation
139.73481378656012,35.607287549439306,Travel and Transportation
139.749219206988,35.621436071184895,Retail
139.50759172439575,35.60375363356726,Travel and Transportation
139.6199870109558,35.704621918699345,Travel and Transportation
139.7493289950138,35.62248810725202,Landmarks and Outdoors
139.8582637310028,35.716787585889556,Travel and Transportation
139.47896718978882,35.66750364161161,Community and Government
139.63486790657043,35.536940832577606,Travel and Transportation
139.66937720775604,35.84756205126618,Travel and Transportation
139.7295069694519,35.66100976343899,Retail
139.76046837866306,35.673203327727826,Retail
139.75123822689056,35.696048647115695,Travel and Transportation
139.7660493850708,35.68468154239262,Travel and Transportation
139.7475689649582,35.645731813210055,Travel and Transportation
139.81157183647156,35.74399571629637,Travel and Transportation
139.64587569236755,35.791879113646445,Travel and Transportation
139.54460620880127,35.652505906956215,Dining and Drinking
139.70391869544983,35.691016648420515,Dining and Drinking
139.7599232196808,35.67304699081541,Business and Professional Services
139.63776469230652,35.736793956413635,Travel and Transportation
139.71675083421874,35.74080119580612,Travel and Transportation
139.72987174987793,35.725785413004125,Travel and Transportation
139.7328007221222,35.66214296143002,Landmarks and Outdoors
139.74569405216698,35.646719821283135,Dining and Drinking
139.7064547728103,35.538045019120915,Community and Government
139.66156853372297,35.78917058409409,Dining and Drinking
139.7339007794759,35.664277207880765,Landmarks and Outdoors
139.65832650661469,35.57454188792135,Dining and Drinking
139.77096319198608,35.7277712437567,Travel and Transportation
139.65005457401276,35.70581548198101,Landmarks and Outdoors
139.666957,35.598386,Dining and Drinking
139.6498990058899,35.70585468631122,Landmarks and Outdoors
139.74735975265503,35.64693933531064,Travel and Transportation
139.872704744339,35.66360737808987,Travel and Transportation
139.64986145496368,35.70537552095303,Travel and Transportation
139.75674211978912,35.65561813580688,Travel and Transportation
139.671617,35.686558,Landmarks and Outdoors
139.77301824864617,35.698596195264464,Travel and Transportation
139.7351610660553,35.66443545895572,Retail
139.67103749513626,35.561035556356615,Travel and Transportation
139.8003387451172,35.68211947219301,Travel and Transportation
139.553412,35.56866645812988,Travel and Transportation
139.7280039905107,35.58977370626291,Dining and Drinking
139.7581327376774,35.666692051408944,Travel and Transportation
139.7759735658082,35.713069471373714,Travel and Transportation
139.65963542461395,35.57668091790503,Retail
139.73642530332256,35.66526318468253,Landmarks and Outdoors
139.74969863891602,35.60978987105579,Travel and Transportation
139.600932598114,35.668436276037966,Landmarks and Outdoors
139.64701506083628,35.84574609979672,Travel and Transportation
139.84018564224243,35.74757458317166,Travel and Transportation
139.75114837288857,35.69678599341387,Dining and Drinking
139.8133099079132,35.71048066190842,Travel and Transportation
139.70467507839203,35.69484622434849,Nightlife Spot
139.65965151786804,35.575729760171434,Travel and Transportation
139.76403504610062,35.700585887130075,Travel and Transportation
139.84503775835037,35.80785559131008,Travel and Transportation
139.6070272475481,35.743553244845074,Travel and Transportation
139.6572858095169,35.858739601673754,Travel and Transportation
139.6672260761261,35.57289367236271,Travel and Transportation
139.77548003196716,35.69807224884871,Travel and Transportation
139.7634315490723,35.68598868936885,Travel and Transportation
139.64807510375977,35.697769474245945,Travel and Transportation
139.72830533981323,35.619192235431356,Travel and Transportation
139.57700461149216,35.61558798102164,Landmarks and Outdoors
139.76539492607117,35.67751799670805,Travel and Transportation
139.57709446549416,35.615396098435276,Landmarks and Outdoors
139.6102237701416,35.59974085378926,Travel and Transportation
139.61120009422302,35.59902114917961,Travel and Transportation
139.7735595703125,35.71115144964136,Travel and Transportation
139.76935872676313,35.69989455176754,Retail
139.77005761835483,35.70154266520835,Landmarks and Outdoors
139.74338471889496,35.61702054441969,Community and Government
139.80131775140762,35.81416567573125,Travel and Transportation
139.57638639074705,35.61434057861131,Landmarks and Outdoors
139.65564966201782,35.576296965683916,Community and Government
139.7670574347119,35.67793143042904,Retail
139.5792603,35.61508865,Retail
139.57910478115082,35.61520639588036,Landmarks and Outdoors
139.69675183296204,35.53153647523985,Travel and Transportation
139.69690203666687,35.53132692901326,Travel and Transportation
139.79044675827026,35.777226834731394,Travel and Transportation
139.70000973651244,35.68914210525224,Travel and Transportation
139.70592498779297,35.69055482137934,Travel and Transportation
139.685275,35.533384,Retail
139.7000296813832,35.690215487757456,Travel and Transportation
139.73871231079102,35.667268302231044,Retail
139.76315891999548,35.68835114950396,Dining and Drinking
139.57915796020262,35.615109361366144,Landmarks and Outdoors
139.71950568258762,35.725682527331706,Travel and Transportation
139.6997880935669,35.69034569127357,Travel and Transportation
139.80514526367188,35.74964694346383,Travel and Transportation
139.60113912820816,35.66822490891021,Travel and Transportation
139.77461636066437,35.70735750443432,Travel and Transportation
139.5794427394867,35.61529361550171,Travel and Transportation
139.7006356716156,35.69074652349464,Travel and Transportation
139.6752583509169,35.56126105511806,Retail
139.75683867931366,35.66596084859448,Dining and Drinking
139.54577967524529,35.75254206234596,Dining and Drinking
139.72404599189758,35.67271579522983,Travel and Transportation
139.70568895339966,35.67815420136066,Travel and Transportation
139.73704397678375,35.677012515423044,Travel and Transportation
139.81423795223236,35.697463648947796,Dining and Drinking
139.68268632888794,35.697002730541755,Travel and Transportation
139.58718359470367,35.815446772620184,Travel and Transportation
139.70489501953125,35.66862803129855,Travel and Transportation
139.67065319469037,35.60837695970801,Retail
139.67062711715698,35.67027536433367,Landmarks and Outdoors
139.56089794635773,35.7026028394007,Travel and Transportation
139.81443643569946,35.71067667189469,Retail
139.7357218184814,35.67796579816829,Retail
139.56133782863617,35.70270085413975,Retail
139.794902,35.672436,Travel and Transportation
139.6695864200592,35.817647861960594,Travel and Transportation
139.7358236,35.61022491,Retail
139.7957468032837,35.671940094926995,Travel and Transportation
139.74042892456055,35.63014572966312,Travel and Transportation
139.68127948628413,35.56498845675296,Landmarks and Outdoors
139.70056056976318,35.6594319763759,Travel and Transportation
139.70203042030334,35.65819631197759,Travel and Transportation
139.7708773612976,35.691670172683054,Travel and Transportation
139.75394027554074,35.697703875936114,Retail
139.79130506515503,35.72949574082487,Travel and Transportation
139.5614129,35.70509238,Retail
139.76889789104462,35.683208797808,Travel and Transportation
139.5615416765213,35.70452608437617,Retail
139.77750778198242,35.71369516481194,Travel and Transportation
139.81056332588196,35.74225411703782,Business and Professional Services
139.77167665958405,35.69244785957806,Dining and Drinking
139.76948261260986,35.68480354368326,Landmarks and Outdoors
139.58716489802077,35.814560468666485,Travel and Transportation
139.75092094421746,35.62188679416732,Retail
139.69051837921145,35.82801739067087,Travel and Transportation
139.70435857772827,35.81565557422877,Travel and Transportation
139.765222,35.699583,Travel and Transportation
139.76383924484253,35.681003987351055,Landmarks and Outdoors
139.6624305945591,35.73881449674192,Travel and Transportation
139.5443956553936,35.651889113311164,Travel and Transportation
139.7737044095993,35.68253341767869,Travel and Transportation
139.77587163448334,35.6955607096278,Travel and Transportation
139.77445006370544,35.684742543061255,Travel and Transportation
139.9021505101476,35.67254956451001,Travel and Transportation
139.737031,35.691581,Dining and Drinking
139.77643489837646,35.65851667125014,Travel and Transportation
139.73066568374634,35.68600611785052,Travel and Transportation
139.79656219482422,35.70895612333854,Travel and Transportation
139.65965688228607,35.575734123306084,Travel and Transportation
139.74466318308183,35.6489772885783,Dining and Drinking
139.74003195762634,35.63869992304459,Travel and Transportation
139.77166056632996,35.70300578811289,Travel and Transportation
139.6829116344452,35.697926307277214,Travel and Transportation
139.54024761915207,35.657419380921134,Community and Government
139.540827,35.658347,Community and Government
139.73719954490662,35.684352573697055,Retail
139.65965151786804,35.57572103390141,Travel and Transportation
139.72855277359486,35.619699172885795,Travel and Transportation
139.75463591516018,35.746783828533495,Travel and Transportation
139.6504783630371,35.66864546357213,Travel and Transportation
139.81557369232178,35.68891662087583,Travel and Transportation
139.65385258197784,35.72577234816419,Travel and Transportation
139.8157024383545,35.68902118787065,Travel and Transportation
139.7956294566393,35.70853033628598,Retail
139.71245884895325,35.665115350509076,Travel and Transportation
139.74254719913006,35.605143883973426,Travel and Transportation
139.893045411523,35.665876065677715,Travel and Transportation
139.73841117491816,35.62820962139427,Travel and Transportation
139.5535111427307,35.568403721907565,Travel and Transportation
139.73833131832686,35.62850802377022,Travel and Transportation
139.56082955002785,35.70270629939949,Travel and Transportation
139.73871231079102,35.6282272323851,Travel and Transportation
139.73861575126648,35.628820227368884,Travel and Transportation
139.74572106762744,35.64034348894266,Business and Professional Services
139.6105992794037,35.59995458300269,Travel and Transportation
139.74364757537842,35.65495995746399,Travel and Transportation
139.55346822738647,35.56806772910134,Travel and Transportation
139.6638035774231,35.71942693768768,Travel and Transportation
139.54279839992523,35.657600265965534,Community and Government
139.5436406135559,35.65916174452547,Community and Government
139.4797271980693,35.67226582300422,Arts and Entertainment
139.47799623012543,35.67229961988105,Retail
139.77180004119873,35.69980392322686,Dining and Drinking
139.77088272571564,35.69374398755221,Travel and Transportation
139.54482078552246,35.7021955324165,Travel and Transportation
139.82698917388916,35.6460326056207,Travel and Transportation
139.74980257458688,35.653864625193144,Travel and Transportation
139.6973741054535,35.68997971226908,Dining and Drinking
139.66725826263428,35.67374424018757,Travel and Transportation
139.86158967018127,35.64440221000271,Travel and Transportation
139.7420436143875,35.625406085718495,Business and Professional Services
139.60565328598022,35.59379110129347,Travel and Transportation
139.74204897880554,35.62539300443562,Business and Professional Services
139.77935314178467,35.61750024027962,Travel and Transportation
139.82742369174957,35.646150306690494,Travel and Transportation
139.74300653387238,35.67044653396913,Retail
139.7419685125351,35.62759062993347,Business and Professional Services
139.74382996559143,35.68328722867833,Landmarks and Outdoors
139.580006,35.70248978,Dining and Drinking
139.7007429599762,35.532754451846316,Travel and Transportation
139.80323553085327,35.667451344031434,Retail
139.76836531643735,35.66540066118652,Health and Medicine
139.77050185203552,35.691911975303064,Dining and Drinking
139.75854456424713,35.667194213763956,Travel and Transportation
139.66878175735474,35.58974292303684,Travel and Transportation
139.81394290924072,35.6964320244761,Travel and Transportation
139.56767320632937,35.74830601061255,Travel and Transportation
139.60929036140442,35.64318157118457,Travel and Transportation
139.76590991020203,35.68658996978597,Travel and Transportation
139.69514787197113,35.71585116118837,Travel and Transportation
139.57990407943726,35.70320181647976,Travel and Transportation
139.77722346782684,35.617565653128494,Business and Professional Services
139.88292932510376,35.68600611785052,Travel and Transportation
139.51322972774506,35.72614905018888,Travel and Transportation
139.76004123687744,35.714365925490675,Community and Government
139.797917,35.710602,Retail
139.72083806991577,35.77806243973507,Travel and Transportation
139.77297807575522,35.70931542638444,Business and Professional Services
139.76315259933472,35.67882526104555,Landmarks and Outdoors
139.75861966609955,35.666309504991226,Travel and Transportation
139.788622,35.550367,Dining and Drinking
139.76545929908752,35.68708231921653,Retail
139.74125512674627,35.67157800991645,Travel and Transportation
139.65720534324646,35.574796043887716,Community and Government
139.7321167588234,35.663315368578374,Travel and Transportation
139.75806713104248,35.695965872216426,Travel and Transportation
139.7491192817688,35.58157614739344,Travel and Transportation
139.69632536172867,35.53116758620382,Travel and Transportation
139.56981293857098,35.56292402698885,Travel and Transportation
139.748733,35.5813231,Retail
139.6237286925316,35.66919239922221,Retail
139.70215916633606,35.68304104263214,Travel and Transportation
139.74145084619522,35.67946799149171,Dining and Drinking
139.5913463830948,35.58732177033097,Travel and Transportation
139.62346985936165,35.668843755416134,Travel and Transportation
139.71633187500092,35.5251242238315,Travel and Transportation
139.75687623023987,35.665145858327676,Landmarks and Outdoors
139.5745188742876,35.54549625962947,Travel and Transportation
139.80394899845123,35.66735110690702,Retail
139.8356580734253,35.68985771889442,Travel and Transportation
139.77317333221436,35.688672630688174,Travel and Transportation
139.78224858641624,35.68635577595945,Travel and Transportation
139.77466195821762,35.70305806239121,Business and Professional Services
139.76180881261826,35.66753196945322,Arts and Entertainment
139.62240207563764,35.60712395293601,Travel and Transportation
139.7279191017151,35.58843420093637,Travel and Transportation
139.7517478466034,35.67736983873206,Travel and Transportation
139.75205898284912,35.72129098165948,Travel and Transportation
139.73865866661072,35.7338764922388,Dining and Drinking
139.7407615184784,35.6730992847296,Dining and Drinking
139.69131231307983,35.6689505277435,Travel and Transportation
139.7381329536438,35.752433225195475,Travel and Transportation
139.7402787208557,35.73369360286466,Travel and Transportation
139.69139009714127,35.79123348242127,Travel and Transportation
139.73632514476776,35.56659719855399,Retail
139.80510234832764,35.74933348066473,Travel and Transportation
139.70206260681152,35.68417610648677,Travel and Transportation
139.7288470656767,35.624090149068536,Landmarks and Outdoors
139.81394827365875,35.6964363810264,Travel and Transportation
139.81450080871582,35.696906887060386,Travel and Transportation
139.81423527002335,35.696876391383036,Travel and Transportation
139.70543146133423,35.68997971226908,Arts and Entertainment
139.58198,35.5848776,Travel and Transportation
139.7240298986435,35.67278116288847,Travel and Transportation
139.5750868320465,35.56135630493911,Community and Government
139.72413182258606,35.672872677520616,Travel and Transportation
139.67172145843506,35.55137976854632,Travel and Transportation
139.704852104187,35.69085980180074,Travel and Transportation
139.8260772228241,35.697584868303494,Travel and Transportation
139.69491451978683,35.70944180093369,Community and Government
139.57850262522695,35.5534752278672,Travel and Transportation
139.7744108996562,35.69922757926395,Travel and Transportation
139.6800732163084,35.647793222954526,Business and Professional Services
139.78815078735352,35.68848092358864,Travel and Transportation
139.7514581680298,35.66092259369664,Travel and Transportation
139.72467631101608,35.672487008002996,Landmarks and Outdoors
139.75269758999704,35.66628723149854,Landmarks and Outdoors
139.71355587244034,35.73287495004225,Retail
139.75510597229004,35.70357209096882,Travel and Transportation
139.718177318573,35.729352034161906,Landmarks and Outdoors
139.78127092123032,35.70710485873095,Travel and Transportation
139.75141500610323,35.66096304721965,Dining and Drinking
139.7292709350586,35.66029496874254,Business and Professional Services
139.5781660079956,35.55375400002482,Retail
139.79252815246582,35.6961052825236,Travel and Transportation
139.57902431488037,35.55438682559082,Landmarks and Outdoors
139.7474241256714,35.72989637621322,Business and Professional Services
139.72389578819275,35.62536139132654,Dining and Drinking
139.79251205921173,35.69612270879486,Travel and Transportation
139.73220451949516,35.66340773840896,Community and Government
139.81340646743774,35.71014091012367,Travel and Transportation
139.65404570102692,35.564323713941725,Travel and Transportation
139.57631796598434,35.55456139728163,Community and Government
139.7708022594452,35.76394301762237,Travel and Transportation
139.81289148330688,35.71076378728942,Travel and Transportation
139.754315,35.702002,Travel and Transportation
139.84250843524933,35.70642532493498,Travel and Transportation
139.753634,35.724399,Travel and Transportation
139.7160503268242,35.56247782390475,Travel and Transportation
139.6934551693115,35.68810445187723,Landmarks and Outdoors
139.7799700498581,35.679648826582344,Travel and Transportation
139.76315891999548,35.67497345695306,Travel and Transportation
139.88417677663193,35.768957190583045,Landmarks and Outdoors
139.69898343086243,35.68800165382408,Dining and Drinking
139.72111516898454,35.559728930901464,Landmarks and Outdoors
139.64626595377922,35.553826011461794,Dining and Drinking
139.66867446899414,35.607295180716946,Travel and Transportation
139.67325476479772,35.582599994424406,Travel and Transportation
139.7274899482727,35.71897398583766,Travel and Transportation
139.6994984149933,35.69103407580367,Dining and Drinking
139.74734286122694,35.639241865308364,Travel and Transportation
139.78602647781372,35.682058469518815,Travel and Transportation
139.764646589756,35.68168809513858,Business and Professional Services
139.7718522,35.68213207,Retail
139.75096464157104,35.673892404894445,Travel and Transportation
139.7599419951439,35.673097105817185,Retail
139.74741771430962,35.65102422467993,Travel and Transportation
139.58709682221513,35.6366920413755,Travel and Transportation
139.6140998994731,35.708361955928645,Nightlife Spot
139.65381055278516,35.827906129449566,Community and Government
139.682231559726,35.585547239529326,Dining and Drinking
139.6138459729118,35.70880685961544,Retail
139.76216561336955,35.73897192546203,Retail
139.54830488543064,35.61349140774082,Community and Government
139.66918799300882,35.6437313272951,Landmarks and Outdoors
139.69884795939407,35.658736784844955,Travel and Transportation
139.58766754518055,35.63658016886914,Dining and Drinking
139.75170493125916,35.69550407383317,Travel and Transportation
139.74729794942266,35.65026352481032,Retail
139.75550293922424,35.66953450447677,Travel and Transportation
139.6415090560913,35.58094571795686,Dining and Drinking
139.59436655044556,35.56407061569543,Sports and Recreation
139.75042819976807,35.700361536154034,Business and Professional Services
139.7312153240814,35.713807090572814,Landmarks and Outdoors
139.76564475512686,35.66643381013522,Landmarks and Outdoors
139.70082879066467,35.6906680999577,Dining and Drinking
139.7012712628259,35.527445049402395,Landmarks and Outdoors
139.6874177455902,35.68241141291664,Retail
139.69925165176392,35.68971829766635,Travel and Transportation
139.74323606684476,35.630718304187475,Travel and Transportation
139.6868732571602,35.6827948558263,Landmarks and Outdoors
139.71551656723022,35.63367738834909,Travel and Transportation
139.7449779510498,35.7019167328534,Travel and Transportation
139.7402322490743,35.55474172998587,Business and Professional Services
139.88201469182968,35.733353950055545,Retail
139.69895124435425,35.68860291906892,Travel and Transportation
139.54370766878128,35.655568554680215,Community and Government
139.72449213781178,35.67169720574664,Retail
139.8816740512848,35.73294462295052,Travel and Transportation
139.7400963306427,35.67834593327503,Travel and Transportation
139.80073034763336,35.843186474808554,Travel and Transportation
139.56991016864777,35.620783899224726,Travel and Transportation
139.7346031665802,35.63655492079931,Community and Government
139.68045473098755,35.669604232756406,Dining and Drinking
139.56971168518066,35.62081442397418,Travel and Transportation
139.64477062225342,35.631663053994096,Travel and Transportation
139.7123622894287,35.66524609822095,Travel and Transportation
139.74077224731445,35.6279067516475,Retail
139.7573191143734,35.65493506495425,Retail
139.48046654462814,35.672195030970535,Travel and Transportation
139.56945419311523,35.621041178891076,Travel and Transportation
139.74091172218323,35.62612991336791,Retail
139.70224360383517,35.68359265756563,Travel and Transportation
139.6993374824524,35.6563722010162,Business and Professional Services
139.61245188581762,35.7097118351891,Business and Professional Services
139.73320852882375,35.636277941830464,Retail
139.70369338989258,35.65561377702775,Travel and Transportation
139.73710135513124,35.706488097132905,Community and Government
139.66579914093018,35.70582855009322,Travel and Transportation
139.7615486383438,35.68363580939136,Landmarks and Outdoors
139.78467632087802,35.676831219404406,Landmarks and Outdoors
139.699809551239,35.66184658812384,Retail
139.8065185546875,35.66937761562483,Travel and Transportation
139.76058833648912,35.712593369134844,Community and Government
139.7605562210083,35.68333951588237,Landmarks and Outdoors
139.67971444129944,35.66898975019524,Travel and Transportation
139.7877323627472,35.68217176016234,Travel and Transportation
139.56456184387207,35.61718625786023,Travel and Transportation
139.53109860420227,35.633894296867474,Travel and Transportation
139.706982,35.706375,Community and Government
139.73421692848206,35.70393800759793,Travel and Transportation
139.7047045826912,35.69236725932771,Retail
139.7593116760254,35.68379267021536,Landmarks and Outdoors
139.73950624465942,35.66470567295868,Business and Professional Services
139.75824415683746,35.69520782440573,Travel and Transportation
139.72957134246826,35.68633725827871,Travel and Transportation
139.72910195589066,35.63038771866346,Community and Government
139.79626715183258,35.65486406347791,Travel and Transportation
139.58948493003845,35.53532512940529,Travel and Transportation
139.7195489592822,35.745492046169154,Travel and Transportation
139.53829765319824,35.65370460889782,Travel and Transportation
139.7303187345012,35.61912205412574,Business and Professional Services
139.79579752956838,35.65657864279505,Dining and Drinking
139.75856602191925,35.68403231810095,Landmarks and Outdoors
139.66550946235657,35.514993736606186,Dining and Drinking
139.7969913482666,35.6879755117541,Travel and Transportation
139.7355741262436,35.690999221033536,Travel and Transportation
139.74017143249512,35.678668390455776,Travel and Transportation
139.80249522808472,35.68619610626043,Arts and Entertainment
139.68636095523834,35.68120442718294,Travel and Transportation
139.5432745174086,35.65596038888758,Community and Government
139.65878918766975,35.67096773523412,Travel and Transportation
139.744598313417,35.64769379936406,Dining and Drinking
139.73473727703094,35.607648454531194,Travel and Transportation
139.73799347877502,35.62885074905048,Travel and Transportation
139.76542711257937,35.69364814015434,Retail
139.73751068115234,35.62893795379086,Travel and Transportation
139.810697,35.710036,Landmarks and Outdoors
139.73119177565042,35.66556451175986,Business and Professional Services
139.7769521252807,35.681028403762596,Dining and Drinking
139.76670384407043,35.732117253229084,Travel and Transportation
139.70094680786133,35.69235854578225,Travel and Transportation
139.7143484,35.69100641,Retail
139.71481382846832,35.63279230829355,Health and Medicine
139.7099483013153,35.64687830575068,Travel and Transportation
139.7156721353531,35.6342834227343,Travel and Transportation
139.6991870164529,35.64404054434904,Landmarks and Outdoors
139.77198460490362,35.68290729229631,Business and Professional Services
139.73145961761475,35.66287517311728,Travel and Transportation
139.7108607392586,35.729701616191086,Travel and Transportation
139.6223258972168,35.6300585262402,Landmarks and Outdoors
139.70353245735168,35.65573582275349,Travel and Transportation
139.69956278800964,35.688927513277505,Travel and Transportation
139.6988010406494,35.68940895594641,Retail
139.75366294384003,35.67858559752017,Landmarks and Outdoors
139.71798419952393,35.802125835274666,Travel and Transportation
139.71758723258972,35.80191699809086,Travel and Transportation
139.72796201705933,35.61846834497975,Dining and Drinking
139.7296502431153,35.66170687749953,Retail
139.69321131706238,35.693090480282024,Landmarks and Outdoors
139.704310297966,35.65605946096253,Dining and Drinking
139.77555513381958,35.681387437024455,Travel and Transportation
139.74750753813353,35.64041260984325,Dining and Drinking
139.66692835092545,35.69051560952628,Travel and Transportation
139.75907399825647,35.674236929560095,Travel and Transportation
139.60245609283447,35.547757184307024,Retail
139.7413945198059,35.62656595095779,Business and Professional Services
139.75394027554074,35.73479244045091,Retail
139.76361393928528,35.68691239365025,Travel and Transportation
139.69522316200047,35.6895732783832,Dining and Drinking
139.4770547747612,35.66629207220754,Travel and Transportation
139.6388605077654,35.72266064381459,Travel and Transportation
139.7573670744896,35.67212094707599,Arts and Entertainment
139.75704959875137,35.65454967101071,Business and Professional Services
139.75677967071533,35.67350347195226,Arts and Entertainment
139.75846409797668,35.67500798914924,Landmarks and Outdoors
139.7518441945146,35.73704275983668,Landmarks and Outdoors
139.70853678173,35.658232529147256,Business and Professional Services
139.54051852226257,35.65717420475512,Community and Government
139.76643562316897,35.681457154948916,Travel and Transportation
139.70036375896814,35.68787346672609,Landmarks and Outdoors
139.70143082538274,35.65929318551011,Travel and Transportation
139.7443985939026,35.65260616271704,Landmarks and Outdoors
139.69622611999512,35.682799213121505,Community and Government
139.74560424685478,35.683750187105964,Landmarks and Outdoors
139.75007755514991,35.73633375178161,Retail
139.72286581993103,35.692393399958355,Travel and Transportation
139.7038972377777,35.712902440367635,Travel and Transportation
139.70172464847565,35.689626802353,Landmarks and Outdoors
139.74491767245192,35.652255172110586,Retail
139.69722658395767,35.6881541490615,Retail
139.74363148212433,35.70194069222913,Dining and Drinking
139.749219206988,35.73745154339479,Retail
139.65117573738098,35.55238358822889,Community and Government
139.70339048812886,35.6483652265509,Travel and Transportation
139.70487020909786,35.69086524786908,Travel and Transportation
139.70119893550873,35.69150461370964,Dining and Drinking
139.60133522305966,35.65287337485506,Business and Professional Services
139.62984681129456,35.522015757591234,Travel and Transportation
139.75676012037226,35.6437378451416,Arts and Entertainment
139.80660438537598,35.74800995745808,Community and Government
139.63326930999756,35.661157951782606,Community and Government
139.67864155769348,35.74395217677927,Travel and Transportation
139.7530070112737,35.648866153593715,Business and Professional Services
139.60950947467654,35.74583534803554,Retail
139.72222208976746,35.65227052337097,Travel and Transportation
139.73212469669195,35.66318884920453,Travel and Transportation
139.7571893474397,35.672070845708106,Landmarks and Outdoors
139.7504684329033,35.70239156277557,Landmarks and Outdoors
139.78244304656982,35.68598868936885,Travel and Transportation
139.63268995285034,35.56248218776114,Landmarks and Outdoors
139.63371992111206,35.561823242757804,Landmarks and Outdoors
139.75764870643616,35.67201853687326,Retail
139.63407665491104,35.56300803071455,Landmarks and Outdoors
139.70789649388314,35.6461684487605,Dining and Drinking
139.72343981266022,35.62645040122807,Travel and Transportation
139.765206,35.717957,Retail
